"cod","nombre","empresa","categoria","subcategoria","tipo","precio"
7702010311468,"Limpiador Líquido Fabuloso Antibacterial Mar Fresco 2L","FABULOSO","Supermercado","Aseo de hogar","Desinfectantes",2.16
7509546073668,"Limpiador Líquido Fabuloso Complete Pino y Eucalipto 1.7L","FABULOSO","Supermercado","Aseo de hogar","Desinfectantes",2.60
7703616166001,"Limpiador Máxima desinfectante lavanda ","MAXIMA MP","Supermercado","Aseo de hogar","Desinfectantes",2.70
7702532734776,"Limpiador pinolina floral ","PINOLINA","Supermercado","Aseo de hogar","Desinfectantes",1.64
7702155048731,"Limpiador piso brillo desinfectante citronela Binner ","BINNER","Supermercado","Aseo de hogar","Desinfectantes",3.15
7702626204697,"Lysol Aerosol Crisp Linen 12.5Oz","LYSOL","Supermercado","Aseo de hogar","Desinfectantes",3.60
7702626204703,"Lysol Aerosol Spring Water Falls 12.5Oz","LYSOL","Supermercado","Aseo de hogar","Desinfectantes",3.60
7702626215747,"Lysol spray desinfectante brisa de verano ","LYSOL","Supermercado","Aseo de hogar","Desinfectantes",1.97
7702626204680,"Lysol toallas desinfectantes citrus ","LYSOL","Supermercado","Aseo de hogar","Desinfectantes",3.60
7702626204673,"Lysol toallas desinfectantes ocean fresh ","LYSOL","Supermercado","Aseo de hogar","Desinfectantes",3.60
7702010820472,"Promo Limpiador Líquido Ajax Bicarbonato Naranja-Limón 2L Precio Especial","AJAX","Supermercado","Aseo de hogar","Desinfectantes",2.52
7702626202273,"Sanpic Lavanda 5000ml","SANPIC","Supermercado","Aseo de hogar","Desinfectantes",4.20
7591005992894,"Insecticida 45 noches repuesto  raid  ","RAID","Supermercado","Aseo de hogar","Insecticidas",5.16
7702532630207,"Insecticida Aerosol Mata Todo Rayol ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",3.36
7591005981515,"Insecticida Baygon ","BAYGON","Supermercado","Aseo de hogar","Insecticidas",1.22
7591005981539,"Insecticida Baygon liquido repuesto ","BAYGON","Supermercado","Aseo de hogar","Insecticidas",1.93
7591005993426,"Insecticida Baygon matacucarachas y chiripas aerosol ","BAYGON","Supermercado","Aseo de hogar","Insecticidas",2.94
7591005993013,"Insecticida Baygon mosquitos moscas aerosol ","BAYGON","Supermercado","Aseo de hogar","Insecticidas",2.94
7707289635048,"Insecticida Bichek pulgas aerosol ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",3.18
7707289635055,"Insecticida Bichek pulgas aerosol ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",3.57
7707289635000,"Insecticida Bichek rastreros cucar hmig aer ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",2.64
7707289635017,"Insecticida Bichek rastreros cucar hmig aer ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",2.52
7707289635031,"Insecticida Bichek voladores zanc mos aer ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",2.43
7707289635024,"Insecticida Bichek voladores zancudos moscas aerosol ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",2.52
7702158850355,"Insecticida en aerosol elimina rastreros Extermin ","EXTERMIN","Supermercado","Aseo de hogar","Insecticidas",3.15
7591005005495,"Insecticida En Aerosol Multi No Perjudica Las Plantas Raid ","RAID","Supermercado","Aseo de hogar","Insecticidas",2.81
7702158850300,"Insecticida en aerosol rastreros Extermin ","EXTERMIN","Supermercado","Aseo de hogar","Insecticidas",1.80
7702158850423,"Insecticida Extermin liquido mata todo ","EXTERMIN","Supermercado","Aseo de hogar","Insecticidas",2.43
7591005981867,"Insecticida Raid doble acción Zancudos y Moscas aerosol ","RAID","Supermercado","Aseo de hogar","Insecticidas",2.24
7591005996762,"Insecticida Raid elimina voladores ","LA MONITA","Supermercado","Aseo de hogar","Insecticidas",4.95
7591005997929,"Insecticida Raid mata pulgas garrapatas ","RAID","Supermercado","Aseo de hogar","Insecticidas",2.60
7591005993402,"Insecticida Raid Max mata cucarachas aerosol ","RAID","Supermercado","Aseo de hogar","Insecticidas",3.57
7591005993419,"Insecticida Raid Max mata cucarachas aerosol ","RAID","Supermercado","Aseo de hogar","Insecticidas",2.39
7591005996779,"Insecticida Raid max mata cucarachas y arañas ","RAID MAX","Supermercado","Aseo de hogar","Insecticidas",5.16
7591005993129,"Insecticida Raid pastillas ","RAID","Supermercado","Aseo de hogar","Insecticidas",5.88
7591005981874,"Insecticida Raid zancudos moscas aerosol ","RAID","Supermercado","Aseo de hogar","Insecticidas",3.06
7702532754804,"Insecticida Rayol automatico botanica ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",3.15
7702532630801,"Insecticida Rayol automatico botánica ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",5.67
7702532610353,"Insecticida Rayol Mat repuesto ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",1.93
7702532434157,"Insecticida Rayol matatodo ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",4.32
7702532630818,"Insecticida Rayol repuesto automático botánica ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",3.06
7591005574007,"Insecticida Repelente Liquido Contra Zancudos 45 Noches Raid und Eléctrica + Repuesto ","RAID","Supermercado","Aseo de hogar","Insecticidas",3.90
7702532863155,"Insecticida Spray Contra Mosquitos Moscas y Otros Voaldores Rayol ","RAYOL","Supermercado","Aseo de hogar","Insecticidas",3.36
7591005677807,"Pastillas Repelente Contra Zancudos 12 Noches De Protección Raid ","RAID","Supermercado","Aseo de hogar","Insecticidas",1.93
7591005677814,"Pastillas Repelente Contra Zancudos 24 Noches De Protección Raid ","RAID","Supermercado","Aseo de hogar","Insecticidas",4.50
7591005574014,"Repuesto Insecticida Repelente Liquido Contra Zancudos 45 Noches Raid ","RAID","Supermercado","Aseo de hogar","Insecticidas",3.57
7707289635062,"Rodenticida Raplag Pellets ","BICHEK","Supermercado","Aseo de hogar","Insecticidas",0.75
7702155015801,"Cubre rasguños Binner muebles ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",2.31
7707248812121,"Cubre rasguños Lps ","LPS","Supermercado","Aseo de hogar","Limpieza de superficies",1.22
7707248810387,"Desinfectante lavanda Lps ","LPS","Supermercado","Aseo de hogar","Limpieza de superficies",1.26
7702626153803,"Easy Off Hornos Corriente 275gr","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",1.93
7702626153797,"Easy Off Hornos Limón 275gr","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",1.51
7703812009409,"Limpia pisos Blancox relajante lavanda eucalipto ","KOSTRITZER","Supermercado","Aseo de hogar","Limpieza de superficies",2.82
7703812009720,"Limpia pisos Blancox relajante pague 1500ml lleve 3000ml","KOTEX","Supermercado","Aseo de hogar","Limpieza de superficies",4.20
7591005981195,"Limpia Pisos Campos De Lavanda Mr Musculo ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza de superficies",1.80
7702037912761,"Limpia vidrios anti empañante spray Limpia Ya ","LIMPIA YA","Supermercado","Aseo de hogar","Limpieza de superficies",0.41
7702626211671,"Limpia Vidrios Cristal Alcohol Repuesto Doypack 500ml","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",1.38
7702626385013,"Limpia Vidrios Cristal Pistola 500ml","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",2.31
7702626211664,"Limpia Vidrios Cristal Repuesto Doypack 500ml","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",1.38
7702700002645,"Limpia vidrios magistral ","KONNY","Supermercado","Aseo de hogar","Limpieza de superficies",2.06
7702626202785,"Limpia Vidrios Repuesto 2000ml","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",4.11
7702155049202,"Limpiador Binner vidrios espejos doypack ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",2.52
7702155015818,"Limpiador cuero c/acondicionado ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",7.35
4008455423913,"Limpiador de acero inoxidable dr. Beckmann ","DR.BECKMANN","Supermercado","Aseo de hogar","Limpieza de superficies",4.11
7702377012756,"Limpiador de madera con jabón pisto búfalo ","BUFALO","Supermercado","Aseo de hogar","Limpieza de superficies",1.17
7702010310096,"Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 5L","FABULOSO","Supermercado","Aseo de hogar","Limpieza de superficies",4.77
7702155038503,"Limpiador protección mesones granito mármol binner ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",4.20
7702573991824,"Limpiahornos andin ","ANDINA","Supermercado","Aseo de hogar","Limpieza de superficies",1.76
7702166007314,"Limpiapisos Dersa 1A citrus ","1A","Supermercado","Aseo de hogar","Limpieza de superficies",1.68
7702166007307,"Limpiapisos Dersa 1A citrus ","1A","Supermercado","Aseo de hogar","Limpieza de superficies",2.52
7702626171791,"Limpiavidrios  easy off bang crital pistola + repuesto ","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza de superficies",2.43
7702155017423,"Limpiavidrios Binner citrus 2 en 1 ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",2.10
7702573991671,"Limpiavidrios doble uso new andin","NEW ANDIN","Supermercado","Aseo de hogar","Limpieza de superficies",4.74
7702037912259,"Limpiavidrios Eterna esencia citrica ","ETERNA","Supermercado","Aseo de hogar","Limpieza de superficies",2.85
7707248816266,"Limpiavidrios limón atomizador lps ","LPS","Supermercado","Aseo de hogar","Limpieza de superficies",0.92
7702155014637,"Lustra muebles Binner micro emulsión citrus ","BINNER","Supermercado","Aseo de hogar","Limpieza de superficies",3.57
7707248810646,"Lustra muebles Lps ","LPS","Supermercado","Aseo de hogar","Limpieza de superficies",1.22
7702377107001,"Lustrador bálsamo cuero búfalo ","BUFALO","Supermercado","Aseo de hogar","Limpieza de superficies",1.93
7591005004870,"Lustrador De Muebles En Aerosol Limpieza Brillo y Protección Limón Pride ","PRIDE","Supermercado","Aseo de hogar","Limpieza de superficies",2.60
7702626388038,"Mansión Cubrerasguños 200ml","MANSION","Supermercado","Aseo de hogar","Limpieza de superficies",1.43
7702377102624,"Oferta restaurador de muebles ","BUFALO","Supermercado","Aseo de hogar","Limpieza de superficies",1.76
7591005991989,"Repuesto Liquido Vidrios y Multiuso Campos De Lavanda Mr Musculo ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza de superficies",1.09
9333527038210,"Rodillo quita pelusa mini Ubl ","UBL","Supermercado","Aseo de hogar","Limpieza de superficies",1.26
9333527017222,"Rodillo quita pelusa Ubl ","UBL","Supermercado","Aseo de hogar","Limpieza de superficies",1.26
7702026176914,"Toalla cocina Familia practi diarias ","FAMILIA","Supermercado","Aseo de hogar","Limpieza de superficies",1.23
7702026177386,"Toallas de Cocina Familia AcolchaMAX blanca ","FAMILIA","Supermercado","Aseo de hogar","Limpieza de superficies",2.28
7702026177355,"Toallas de Cocina Familia AcolchaMAX Decorada de 44 Hojas","FAMILIA","Supermercado","Aseo de hogar","Limpieza de superficies",0.96
7702026176884,"Toallas de Cocina Familia Practi-diarias ","FAMILIA","Supermercado","Aseo de hogar","Limpieza de superficies",0.81
7702026176907,"Toallas de Cocina Familia Practi-diarias ","FAMILIA","Supermercado","Aseo de hogar","Limpieza de superficies",1.74
7702626103167,"Brasso Crema Brillametal 70gr","BRASSO","Supermercado","Aseo de hogar","Limpieza de superficies",1.89
5000146060178,"Brilla metal Silvo liquido ","SILVO","Supermercado","Aseo de hogar","Limpieza de superficies",4.53
7591005003392,"Brillo Para Muebles En Crema Lavanda Pride ","PRIDE","Supermercado","Aseo de hogar","Limpieza de superficies",1.59
7702700000757,"Acido Magistral limpia desmancha ","MAGISTRAL","Supermercado","Aseo de hogar","Limpieza W.C.",3.27
7702700020700,"Acido Magistral limpia desmancha ","KRE-O","Supermercado","Aseo de hogar","Limpieza W.C.",1.59
7702532720373,"Ambientador Glop Limpia y Desodoriza el Inodoro Lavanda Tergo ","TERGO","Supermercado","Aseo de hogar","Limpieza W.C.",1.09
7702532720359,"Ambientador Glop Limpia y Desodoriza el Inodoro Pino Tergo ","TERGO","Supermercado","Aseo de hogar","Limpieza W.C.",1.09
7703147180118,"Chupa sanitarios - trad task","TASK","Supermercado","Aseo de hogar","Limpieza W.C.",1.30
55500011445,"Clorox Antihongos Gatillo ","CLOROX","Supermercado","Aseo de hogar","Limpieza W.C.",3.36
7805025687570,"Clorox Baño Gatillo ","CLOROX","Supermercado","Aseo de hogar","Limpieza W.C.",3.90
7702700002140,"Creolina magistral frasco ","MAGISTRAL","Supermercado","Aseo de hogar","Limpieza W.C.",1.03
7703812004237,"Desinfectante Blancox baño pistola ","BLANCOX","Supermercado","Aseo de hogar","Limpieza W.C.",3.72
7702532896313,"Desinfectante Glop Limpia y Desodoriza el Inodoro Lavanda Tergo 3 und ","TERGO","Supermercado","Aseo de hogar","Limpieza W.C.",3.02
7591005981935,"Desinfectante Liquido Para Inodoros Limpieza Avanzada 5 En 1 Marina Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",2.10
7591005981928,"Desinfectante Liquido Para Inodoros Limpieza Avanzada 5 En 1 Naturaleza Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",2.39
7591005994034,"Desinfectante Pato discos activos lima cítricos aparato + repuesto ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",2.31
7591005997226,"Gel Mr Músculo discos activos para sanitario brisa mar ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza W.C.",1.89
7591005997233,"Gel Mr Músculo discos activos para sanitario brisa mar ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza W.C.",1.43
7703616162607,"Limpiador antihongos Maxima ","MAXIMA MP","Supermercado","Aseo de hogar","Limpieza W.C.",0.63
7702155048052,"Limpiador Binner desinfección baños ducha ","BINNER","Supermercado","Aseo de hogar","Limpieza W.C.",3.78
7702155044498,"Limpiador Binner verde desinfección baños duchas ","BINNER","Supermercado","Aseo de hogar","Limpieza W.C.",3.69
7703305131143,"Limpiador de inodoros Binner tanque pino ","BINNER","Supermercado","Aseo de hogar","Limpieza W.C.",1.16
7702155048779,"Limpiador de piso brillo desinfectante lavanda  Binner ","BINNER","Supermercado","Aseo de hogar","Limpieza W.C.",3.15
7790520989109,"Limpiador Liquido 5 En 1 Total Baño Mr Musculo ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza W.C.",2.60
7591005996045,"Limpiador Pato inodoro fragancia marina pastilla ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",3.27
7702626171807,"Multiusos Easy Off Bang ","EASY OFF BANG","Supermercado","Aseo de hogar","Limpieza W.C.",2.73
7591005980754,"Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Brisa De Mar Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.22
7591005002241,"Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Cítrico Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.22
7591005002234,"Pastilla Limpiador Adhesivo Continuo Para Inodoros 4 En 1 Lavanda Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.22
7703616164465,"Pastilla Máxima tanque 3 en 1 ","MAXIMA MP","Supermercado","Aseo de hogar","Limpieza W.C.",0.63
7703616164489,"Pastilla Máxima tanque 3en1 ","MAXIMA MP","Supermercado","Aseo de hogar","Limpieza W.C.",2.81
7703616164472,"Pastilla Máxima tanque 3en1 ","MAXIMA MP","Supermercado","Aseo de hogar","Limpieza W.C.",1.55
7702430941153,"Pastilla Mini Blister Para Tanque Limpiador Continuo Para Inodoros Fragancia Marina Pato 2 Pack 40g","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",2.06
7591005545021,"Pastillas Para Tanque Limpiador Continuo Para Inodoros Fragancia Marina Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.13
7591005545038,"Pastillas Para Tanque Limpiador Continuo Para Inodoros Fragancia Pino Pato ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.13
7702430941023,"Pato tanque azul ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",2.64
7591005005075,"Repuesto Discos Activos Gel Limpiador Continuo 4 En 1 Lima Fresca Cítrica Pato 1 Dispensador ","PATO","Supermercado","Aseo de hogar","Limpieza W.C.",1.38
7790520989116,"Repuesto Limpiador Liquido 5 En 1 Total Baño Mr Musculo ","MR MUSCULO","Supermercado","Aseo de hogar","Limpieza W.C.",1.72
7702037871969,"Cepillo Eterna sanitario con base ","ETERNA","Supermercado","Aseo de hogar","Limpieza W.C.",4.32
7703147047176,"Cepillo Sanitario Con Base","TASK","Supermercado","Aseo de hogar","Limpieza W.C.",2.76
7702210001206,"Crema Frotex multiusos ","FROTEX","Supermercado","Aseo de hogar","Multiusos",3.78
7702210001039,"Crema multiusos frotex ","FROTEX","Supermercado","Aseo de hogar","Multiusos",3.36
7702210001121,"Crema multi detergente dispensador frotex ","FROTEX","Supermercado","Aseo de hogar","Multiusos",1.80
7707283720122,"Desengrasante biovarsol ","BIOVARSOL","Supermercado","Aseo de hogar","Multiusos",2.52
7702037913386,"Desengrasante Eterna esencia cítrica ","ETERNA","Supermercado","Aseo de hogar","Multiusos",2.60
7702037912785,"Desengrasante limpia ya  spray ","LIMPIA YA","Supermercado","Aseo de hogar","Multiusos",0.41
7703616276441,"Desengrasante Máxima citrico ","MAXIMA","Supermercado","Aseo de hogar","Multiusos",0.80
7702155044252,"Desengrasante verde antibacterial cocina binner ","BINNER","Supermercado","Aseo de hogar","Multiusos",3.02
7702626215334,"Easy off bang quitagrasa doypack pague 2 lleve 3 ","EASY OFF BANG","Supermercado","Aseo de hogar","Multiusos",2.31
7702626213545,"EOB Multiusos DP 500ml","EASY OFF BANG","Supermercado","Aseo de hogar","Multiusos",1.85
7702166005013,"Limpiador 1a polvo limón polychlor ","1A","Supermercado","Aseo de hogar","Multiusos",0.69
7702155029938,"Limpiador antibacterial de neveras binner ","BINNER","Supermercado","Aseo de hogar","Multiusos",2.94
7702310042260,"Limpiador Azul Klean multiusos lavanda líquido ","AZUL KLEAN","Supermercado","Aseo de hogar","Multiusos",1.01
7702140024306,"Limpiador Beisbol diario laminados madera ","BEISBOL","Supermercado","Aseo de hogar","Multiusos",1.38
7702140025747,"Limpiador Beisbol diario porcelanato marmol ","BEISBOL","Supermercado","Aseo de hogar","Multiusos",2.73
